"","source","RemoteIP","DateRcvd","submit_time","when_employed","rest","City","State","mos_current","xtra_months","more_mos","asian_prop","black_prop","hispanic_prop","white_prop","breakfast","lunch","dinner","late_night","busy","ppbill","pcttip","big_tips","comparative_tips","flair","intro","selling","squatt","touch","jokes","repeat.","customer_name","draw","smile","thanks","weather","complement","happy","yrs_experience","effect_sz","Men","Women","Teenagers","Young_Adults","Middle_Aged_Adults","Elderly_Adults","Cash_Customers","Charge_Customers","Smokers","Regulars","First_Timers","Asians","Blacks","Hispanics","Whites","Foreigners","Couples","onetops","kids","Business_People","Extraverted_enthusiastic","Critical_quarrelsome","Dependable_selfdisciplined","Anxious_easily_upset","Open_to_new_experiences_complex","Reserved_quiet","Sympathetic_warm","Disorganized_careless","Calm_emotionally_stable","Conventional_uncreative","birth_yr","sex","hair","hair_other","married","race","race_other"
"542",2,"69.182.67.93",20060816144052," ",1,"Foxwoods Resort & Casino","Ledyard","CT",2,100," ",25,25,10,65,0,0,1,0,2,15,15,50,3,2,2,3,2,1,2,3,1,1,2,1,2,1,3,7,4,2,2,1,2,2,1,2,1,3,2,2,3,1,1,3,1,2,2,2,2,5,5,6,5,4,6,5,2,6,6,1981,1,2," ",0,4," "
"543",2,"71.3.182.166",20060816184429," ",1,"Spectators","Bonita Springs","Florida",60,60," ",NA,0.1,0.2,0.69,0,0,1,1,2,40,25,90,3,4,3,4,1,2,4,4,3,2,4,2,2,3,1,21,3,3,2,1,2,3,1,3,2,99,3,2,99,1,1,2,1,3,2,2,2,7,3,6,1,7,1,5,2,6,1,1968,1,2," ",1,4," "
"544",2,"68.167.67.223",20060816190857," ",2,"Applebees","Clifton","NJ",3,0," ",20,20,25,35,0,1,1,1,2,12,12,10,4,4,4,4,2,1,2,2,2,3,3,4,1,2,2,3,3,99,99,1,2,2,2,99,99,99,3,99,2,1,1,2,1,99,3,2,2,5,2,5,6,5,7,7,6,5,4,1987,1,2," ",0,4," "
"545",2,"24.188.82.30",20060816215910," ",NA," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"546",2,"205.188.116.136",20060816223933," ",1,"TooJay's Gourmet Deli","The Villages","Florida",22,24," ",1,1,1,98,1,1,0,0,2,9.84,19,10,2,2,4,4,3,2,3,2,2,2,2,4,3,4,6,6,4,2,3,1,2,2,1,2,3,3,3,3,2,1,1,2,1,3,3,1,2,6,1,7,1,6,1,7,1,7,1,1982,1,3," ",1,4," "
"547",2,"64.131.6.102",20060817014929," ",1,"Red Lobster","Roseville","MN",40,8," ",10,20,5,65,0,0,1,1,1,22,14.5,5,2,1,4,4,1,1,3,2,2,1,2,1,2,2,2,8,4,2,2,1,2,3,1,1,3,3,3,2,1,1,1,2,1,3,3,1,2,5,3,7,1,6,5,2,1,7,5,1974,0,2," ",1,4," "
"548",2,"24.85.247.58",20060817032950," ",3,"Upstream","vancouver","bc",56,0," ",30,5,20,45,1,1,1,0,2,12,10,0,4,2,2,3,1,1,2,3,1,1,2,1,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"549",2,"69.241.211.115",20060817062945," ",1,"Cracker Barrel","Rock Hill","SC",65,60," ",NA,10,1,89,1,1,0,0,1,8,15,30,4,1,4,4,4,4,4,4,3,3,4,4,1,1,7,5,4,2,2,3,3,2,1,2,2,3,2,2,99,1,1,2,3,3,1,1,2,5,1,7,7,5,7,7,1,4,1,1983,1,2," ",1,4," "
"550",2,"66.69.130.104",20060817142631," ",1,"Hooters","Baton Rouge","LA",7,6," ",3,35,2,60,0,0,1,1,3,30,20,45,4,3,4,2,3,2,3,2,2,4,3,4,1,2,3,0.5,3,2,3,1,3,2,1,1,3,2,3,99,2,1,3,2,3,1,1,1,3,3,1,5,6,6,3,7,5,3,1,1987,1,2," ",0,2," "
"551",2,"24.226.21.63",20060817160317," ",1,"Merchant Taphouse","Kingston","Ontario (Canada)",5,0," ",3,5,0,90,0,0,1,1,2,35,15,15,2,2,1,4,3,2,2,3,2,1,4,4,2,3,6,5,3,3,1,1,3,2,1,3,2,99,3,2,99,99,99,99,1,3,3,1,3,6,2,5,1,6,1,5,1,6,3,1984,1,1," ",0,4," "
"552",2,"168.103.248.2",20060818012850," ",2,"Don Pablos Mexican restaurant","Saint pete","Florida",11,7," ",10,5,15,70,0,1,1,1,3,18,20,75,3,2,4,2,3,1,2,3,1,1,3,1,1,3,5,1,3,2,1,1,2,3,1,2,3,2,2,3,2,1,1,2,1,2,3,1,3,4,1,7,3,5,2,2,2,5,4,1987,1,2," ",0,4," "
"553",2,"69.72.78.197",20060818101530," ",1,"JTs all American steak and ale","Jim Thorpe","PA",36,48," ",20,15,15,50,0,0,1,0,2,25,18,10,4,1,4,4,3,1,2,2,3,1,4,4,3,2,2,10,4,2,2,1,3,2,1,3,2,99,3,99,2,3,1,3,1,3,2,1,1,7,2,7,4,7,2,7,2,6,2,1981,1,2," ",1,4," "
"554",2,"66.82.9.40",20060818110042," ",1,"MarkO's","Mark","Illinois",30,12," ",1,1,25,73,0,0,1,0,3,25,16,25,4,1,2,3,2,2,2,2,2,2,3,4,2,2,5,5,4,3,1,1,2,2,1,2,3,3,2,2,99,99,99,2,3,2,1,2,3,3,4,6,4,5,5,3,3,2,5,1977,1,2," ",0,4," "
"555",2,"67.127.67.99",20060818133050," ",1,"Strings Italian Cafe","Walnut creek","CA",9,6," ",19,1,5,75,0,1,1,0,3,15,12,5,4,4,2,2,1,2,2,2,2,1,2,2,1,2,5,0.75,3,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,4,5,5,3,5,5,6,3,4,4,1985,1,1," ",0,4," "
"556",2,"68.100.40.164",20060818190448," ",3,"Golden Bear","Chicago","Il",20,0," ",5,10,5,80,0,0,1,0,2,15,15,30,4,1,1,1,2,1,3,4,2,1,1,2,2,3,4,3,3,2,1,1,2,2,3,2,2,2,3,2,1,2,2,2,1,2,3,3,2,5,5,6,2,5,5,6,2,3,1,1972,0,2," ",1,4," "
"557",2,"64.12.114.186",20060818214124," ",1,"Seoul Garden","Oak Harbor","OH",27,1," ",0,0,1,99,0,0,1,0,3,50,15,4,4,1,2,3,1,1,2,2,2,NA,4,4,2,2,5,2.5,4,2,2,1,1,2,2,NA,3,99,3,3,99,99,1,2,99,99,1,2,3,7,1,7,5,7,2,7,1,6,1,1987,1,NA,"Black",0,1," "
"558",2,"24.210.168.187",20060818232403," ",1,"Applebee's","Lima","Ohio",1,12," ",2,30,20,50,0,1,1,1,2,90,20,75,4,4,4,4,2,2,3,4,3,4,4,4,2,3,6,2,4,3,2,1,2,3,2,2,2,99,3,2,99,99,99,99,99,2,3,2,3,6,5,6,5,7,4,6,3,5,3,1987,1,2," ",0,4," "
"559",2,"24.93.189.121",20060818232652," ",2,"Alexandris Restaurant","Medina","Ohio",29,2," ",1,6,8,85,1,1,1,1,3,6,20,60,1,1,4,3,3,1,2,1,2,1,3,2,2,2,5,3,5,3,3,3,3,2,1,3,2,3,3,2,2,1,2,2,2,2,3,2,2,6,5,7,1,7,5,7,5,7,1,1987,0,1," ",0,4," "
"560",2,"66.188.209.120",20060818234746," ",1,"Romano's Macaroni Grill","rochester","MN",3,0.5," ",5,5,5,85,0,1,1,0,2,16,15,5,3,3,4,4,3,1,2,3,2,1,3,1,1,3,5,0.5,3,3,2,1,3,2,3,2,3,99,2,3,2,3,3,2,3,1,1,1,2,6,2,5,2,6,3,7,5,6,2,1988,0,1," ",0,4," "
"561",2,"65.24.13.163",20060818235917," ",1,"Don Pablos","Columbus","Ohio",2,24," ",10,20,5,65,0,1,1,0,3,11,20,70,3,1,4,4,1,1,1,2,1,1,4,1,1,2,6,1,5,3,2,2,3,3,1,2,2,99,3,3,1,1,1,3,1,3,3,1,2,7,2,6,3,7,6,7,5,5,3,1986,0,2," ",0,4," "
"562",2,"24.26.141.3",20060819000857," ",1,"Pizza Hut","Columbus","Ohio",2,7," ",25,15,20,40,0,0,1,0,3,25,15,45,3,1,3,4,1,2,2,4,1,4,3,4,1,2,5,3,5,2,2,1,3,3,1,2,2,99,2,2,1,1,2,3,1,3,3,2,3,6,1,7,5,1,2,6,1,6,3,1984,1,2," ",0,4," "
"563",2,"71.28.108.171",20060819001921," ",1,"Midtown Sundries Harbourside","Cornelius","NC",30,2," ",10,10,5,75,0,0,1,1,2,25,20,75,3,2,1,2,2,1,2,2,1,1,3,2,2,2,3,2,4,2,3,1,2,3,1,2,3,3,2,2,99,1,2,2,2,3,3,2,3,3,2,7,5,6,2,6,1,3,3,1984,1,NA,"redish brown",0,4," "
"564",2,"216.36.25.221",20060819004044," ",1,"Chilis Bar and Grill","Wilkes-Barre","PA",27,0," ",1,2,1,94,0,0,1,0,3,70,18,5,4,1,4,1,1,1,1,2,1,1,3,4,1,1,5,1,3,2,2,1,3,2,1,2,2,1,2,99,1,1,2,2,1,3,1,1,2,1,2,7,2,6,5,5,1,6,7,1988,1,1," ",0,4," "
"565",2,"65.24.63.160",20060819012554," ",1,"Tria Greek Kuzina","Powell","Ohio",3,24," ",5,1,0,94,0,1,1,0,2,40,19,15,4,1,4,2,1,1,2,4,2,1,3,4,1,3,6,1,4,2,2,3,2,2,1,2,2,99,2,99,99,99,99,2,99,3,1,2,2,6,5,7,4,6,4,5,1,6,4,1988,0,2," ",0,4," "
"566",2,"69.133.112.137",20060819031307," ",2,"ChinaCottage","Centerville","OH",2,1," ",24,1,5,70,0,1,1,1,3,11,15,40,5,1,2,2,1,1,1,3,1,1,1,1,1,3,4,0,3,2,3,1,3,2,2,2,2,99,3,99,1,1,3,2,99,2,2,1,2,5,5,5,3,6,2,2,6,6,4,1987,0,2," ",0,4," "
"567",2,"24.210.48.171",20060819031402," ",NA,"Otani Japanese Restaurant and Karaoke Ba","Columbus","Ohio",3,1," ",30,10,5,55,0,0,1,1,2,100,20,20,2,1,3,3,2,2,3,2,2,1,4,4,1,3,4,0.5,4,2,3,1,3,2,2,3,3,99,3,2,3,1,1,2,1,3,3,3,3,7,1,7,2,7,1,7,1,7,1,1985,0,2," ",0,4," "
"568",2,"83.99.135.250",20060819060035," ",2,"Ruby Tuesday","Columbus","Oh",3,12," ",NA,NA,NA,100,0,1,1,0,2,6,16,25,4,1,4,3,1,1,2,2,1,1,4,2,1,2,3,1.5,3,3,2,1,2,2,1,2,2,2,2,2,1,1,1,2,99,3,2,2,3,6,2,6,1,7,3,6,2,7,2,1986,1,1," ",0,4," "
"569",2,"24.29.16.71",20060819100702," ",2,"Kyoto","Cincinnati","Ohio",0.6,0," ",20,10,0,70,0,0,1,1,2,10,0,0,4,3,1,2,1,1,2,3,1,1,3,1,1,2,3,0.2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,1,6,3,6,7,6,2,5,3,1987,1,2," ",0,4," "
"570",2,"71.64.31.108",20060819112052," ",1,"max and erma's","reynoldsburg","ohio",20,6," ",5,25,5,70,0,1,1,0,2,15,15,50,4,2,4,3,2,2,2,2,4,1,4,1,1,3,5,1.5,4,2,2,1,3,2,1,2,2,99,2,3,2,1,2,3,3,3,3,2,2,3,5,7,2,5,5,7,1,6,2,1985,1,1," ",0,4," "
"571",2,"65.189.157.99",20060819125058," ",1,"J. Gilbert's","Worthington","Ohio",18,12," ",1,1,0,98,0,0,1,0,3,50,20,90,2,1,4,4,1,2,3,4,3,1,4,4,2,4,7,4,5,3,2,1,2,3,1,1,2,99,3,2,3,1,1,3,1,2,2,1,3,7,1,7,2,5,4,7,1,6,2,1984,1,2," ",0,4," "
"572",2,"128.146.115.238",20060819193328," ",1,"TGI Fridays","Hilliard","Ohio",31,1," ",10,10,5,75,0,0,1,0,4,12,17,30,3,2,4,4,2,1,2,1,1,2,4,4,1,2,5,0.6,4,2,2,1,3,2,1,1,2,99,2,2,2,1,1,2,1,2,2,2,3,7,3,7,2,6,2,6,2,3,6,1986,0,2," ",0,4," "
"573",2,"67.165.52.80",20060819225616," ",1,"The American Cafe","Monroeville","PA",6,1," ",10,25,5,60,0,1,1,0,3,11,19,50,3,2,4,4,2,1,3,2,1,1,4,2,2,3,5,0,3,3,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,3,2,3,3,7,2,7,2,6,4,6,2,6,2,1988,1,1," ",0,4," "
"574",2,"208.102.32.178",20060819225717," ",1,"Kyoto Japanese Cusine","Cincinnati","Ohio",3,1," ",45,10,5,40,0,1,1,0,2,20,17,20,3,1,1,2,2,1,2,3,2,1,2,1,1,2,6,1,3,3,2,1,2,3,1,2,2,99,2,1,2,99,99,99,99,2,3,2,2,5,3,6,3,7,5,7,5,4,2,1988,1,NA,"mostly brown w/ blonde highlights?",0,4," "
"575",2,"24.166.220.39",20060819230416," ",1,"Ponderosa Steak House","Greenville","OH",23,12," ",0,1,0,99,0,1,1,0,2,13,100,20,3,1,4,1,2,1,3,1,4,1,2,1,3,2,7,2,4,2,2,1,3,2,1,2,1,1,3,1,99,99,99,99,99,2,3,1,2,7,3,7,2,6,1,7,1,7,1,1988,1,2," ",0,4," "
"576",2,"24.209.8.25",20060819233326," ",1,"Tea Roses","Mason","Ohio",1,1," ",10,20,5,65,1,1,1,0,2,15,15,10,4,1,4,4,2,1,3,4,3,1,4,4,4,4,3,0.5,3,99,2,2,3,2,3,2,1,99,3,2,99,3,99,1,99,99,2,3,3,7,1,6,3,7,2,7,3,6,2,1987,1,2," ",0,4," "
"577",2,"75.13.55.195",20060820001236," ",1,"Friendlys","Maumee","Ohio",1,1," ",10,30,5,55,1,1,1,0,3,35,15,5,2,4,4,3,2,1,2,2,1,1,4,4,1,3,5,0.1,5,3,2,2,2,2,1,2,3,99,3,2,2,2,2,2,3,3,2,3,3,7,1,7,2,7,1,7,1,6,1,1986,1,2," ",0,4," "
"578",2,"68.228.188.111",20060820015926," ",1,"Der Braumeister","Cleveland","OH",4,1," ",5,5,5,85,0,0,1,1,2,25,18,45,4,1,1,1,1,1,3,2,1,1,3,4,2,2,5,1,4,3,2,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,6,1,6,3,5,3,6,2,6,1,1988,1,1," ",0,4," "
"579",2,"24.223.190.166",20060820094834," ",1,"Rob's Restaurant","Brookville","Ohio",19,1," ",0,1,0,99,1,1,1,0,2,8,15,50,4,1,2,1,3,2,2,3,3,1,4,1,2,2,7,3,4,2,2,1,2,2,1,2,2,1,2,2,99,2,99,2,99,2,2,2,3,6,2,6,5,5,3,6,1,6,3,1986,1,1," ",0,4," "
"580",2,"69.166.149.150",20060820112454," ",1,"Cracker Barrel","Cambridge","Ohio",3,1," ",1,5,1,93,0,0,1,1,3,7,5,1,3,1,3,2,1,1,2,2,2,1,3,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"581",2,"71.157.134.54",20060820124821," ",1,"Donatos Pizza","Solon","Ohio",20,1," ",3,10,2,85,0,1,1,0,2,9,15,20,3,1,3,3,2,1,2,4,1,1,4,1,2,3,6,1.5,4,3,2,1,2,2,2,2,2,99,2,2,2,1,1,2,1,3,2,3,3,6,1,6,5,5,2,5,2,6,3,1988,1,2," ",0,4," "
"582",2,"24.93.124.225",20060820135146," ",1,"Bob Evan's","New Albany","Ohio",15,24," ",20,10,10,60,1,1,1,1,3,8,3,20,4,4,4,4,2,2,4,2,3,1,4,4,2,4,7,1.2,4,3,2,2,3,3,1,1,3,99,1,3,3,1,1,3,3,3,3,3,2,7,2,6,6,7,4,7,2,7,1,1985,1,2," ",0,4," "
"583",2,"24.154.71.220",20060820171401," ",1,"Pascarella's Restaurant and Lounge","Poland","OH",18,2," ",2,1,3,94,0,0,1,1,3,10,18,25,3,1,2,4,1,2,3,4,2,1,2,2,2,4,5,2,4,3,2,1,2,2,1,2,3,1,3,2,99,99,99,2,99,3,2,2,3,6,2,6,3,5,4,6,3,5,2,1986,1,2," ",0,NA,"Asian/White"
"584",2,"24.26.129.91",20060820173653," ",1,"Abbracci","columbus","ohio",24,24," ",2,10,2,86,0,0,1,0,3,60,22,99,3,1,1,4,2,2,3,1,2,1,1,1,1,2,7,10,4,3,2,1,1,2,2,3,2,2,2,2,3,2,1,2,1,2,3,1,3,4,2,6,2,6,5,6,1,5,1,1979,1,1," ",0,4," "
"585",2,"72.165.24.24",20060820180400," ",1,"The Cantina","Aspen","Colorado",11,8," ",0.1,0.05,0.15,0.7,0,1,1,1,2,25,19,90,4,2,2,3,2,1,2,2,2,1,3,2,2,3,7,1.5,4,2,2,1,3,2,1,2,2,99,3,2,2,2,1,2,1,2,2,2,3,7,1,7,1,7,1,7,1,7,1,1983,1,2," ",0,4," "
"586",2,"24.154.71.220",20060820184505," ",1,"Cruno's","Poland","Ohio",3,12," ",5,20,5,70,1,1,1,0,3,30,20,99.9,2,1,4,2,1,1,2,4,1,1,4,4,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"587",2,"24.11.255.22",20060820201012," ",1," ","South Bend","Indiana",3,9," ",2,1,2,95,0,1,1,1,3,30,20,30,3,4,3,4,1,1,1,2,1,2,2,4,1,2,7,1,3,2,2,2,3,2,1,2,2,99,2,2,2,3,2,2,1,99,1,2,2,5,3,5,5,5,5,5,4,4,2,1983,1,2," ",0,2," "
"588",2,"65.186.81.216",20060820205633," ",1,"Bob Evans","Hilliard","Ohio",13,1," ",2,15,2,81,0,0,1,0,3,9,13,10,3,1,4,3,2,1,3,2,1,1,4,4,2,3,6,1,2,3,1,3,3,2,1,2,2,99,3,99,99,99,99,1,2,3,3,1,2,7,1,7,5,7,4,6,5,5,3,1988,1,1," ",0,4," "
"589",2,"71.125.169.31",20060820211139," ",1,"Petit Louis","Baltimore","Md",4,4," ",NA,2,NA,98,0,1,1,0,2,40,18,80,4,1,1,4,1,1,2,4,1,1,4,1,2,3,4,3,3,2,1,1,3,2,1,99,2,99,2,2,1,1,2,2,1,2,3,1,2,3,5,2,5,7,6,7,4,4,1,1982,1,NA,"black",0,NA,"Arab"
"590",2,"24.12.36.58",20060820214325," ",1,"Old Syle Inn","Valparaiso","Indiana",1,1," ",0,2,1,97,0,0,1,0,2,23,15,7,4,2,2,3,1,1,2,3,2,1,2,1,1,3,5,0,3,3,2,1,3,2,1,2,2,2,3,1,99,99,99,2,3,3,2,2,2,3,5,4,5,5,5,5,4,3,2,1983,1,2," ",0,4," "
"591",2,"24.145.133.134",20060820221823," ",1,"Bob Evans","Delaware","Ohio",24,4," ",0,5,0,95,0,0,1,1,2,8,15,10,1,1,4,4,1,1,3,2,2,1,4,1,1,2,5,2,4,2,2,3,2,3,1,3,2,2,3,2,99,99,99,99,3,3,1,1,3,7,2,7,1,7,1,5,5,7,2,1987,0,2," ",0,4," "
"592",2,"132.236.17.46",20060821112950," ",1,"Cheesecake Factory","Edison","NJ",6,12," ",1,1,20,78,0,1,1,0,1,45,18,20,3,1,4,3,3,1,2,3,4,4,4,3,1,3,2,3,4,3,2,2,2,3,1,2,3,3,3,3,1,2,99,3,1,3,2,2,3,7,1,7,3,6,1,6,2,5,1,1987,1,NA,"black",0,1," "
"593",2,"24.131.126.248",20060821121344," ",1,"Malley's Chocolate's/Ice Cream Parlor","Mentor","OH",32,24," ",2,6,6,86,0,1,1,0,3,15,20,30,3,1,1,2,1,1,2,2,1,2,3,3,1,2,5,2.5,3,3,2,2,2,3,1,2,2,99,1,3,2,3,2,2,3,3,2,1,2,4,2,7,1,7,2,5,2,7,3,1988,1,2," ",0,4," "
"594",2,"205.188.116.136",20060821134111," ",1,"Gold Star Chili","West Chester","OH",26,2," ",2,16,2,80,0,1,1,0,2,8,15,40,6,2,1,2,1,1,1,3,1,1,4,3,1,2,6,2.5,3,2,3,1,2,2,1,2,3,3,3,2,2,2,1,2,1,3,1,3,1,5,2,6,3,6,1,4,5,6,2,1988,1,1," ",0,4," "
"595",2,"71.192.185.179",20060821154819," ",1,"Bickford's Family Restaurant","Westfield","Massachusetts",15,1," ",1,0.5,2.5,96,0,0,1,0,3,10.2,19,30,3,1,4,3,1,1,2,3,1,1,2,1,2,2,5,1.25,3,2,3,3,1,2,3,2,3,99,2,2,99,99,1,3,99,1,3,3,2,5,4,6,2,4,3,5,2,6,5,1988,0,2," ",0,4," "
"596",2,"70.177.58.106",20060821161743," ",1,"Serranos Salsa Company","Baton Rouge","Louisiana",12,6," ",5,5,5,85,0,1,1,0,3,20,18,50,3,2,4,1,2,3,NA,2,2,2,3,2,3,4,5,1,4,3,2,1,2,3,2,2,2,3,3,2,1,1,1,2,1,3,3,1,2,7,4,6,3,7,1,6,4,3,1,1984,1,2," ",0,4," "
"597",2,"68.54.9.74",20060821231522," ",1," "," "," ",2,5," ",5,10,22,35,0,1,1,0,2,12,15,5,3,1,1,2,1,2,2,1,1,1,2,2,1,2,6,8,5,1,2,2,3,2,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,6,5,6,4,6,5,6,3,5,4,1984,1,2," ",1,NA,"Hispanic and white 50/50"
"598",2,"67.94.243.42",20060822164057," ",1,"Quarter Deck Inn","El Cajon","CA",15,6," ",5,5,20,70,0,0,0,1,3,18,18,5,4,3,2,1,1,2,3,2,3,1,2,3,1,1,3,4,3,3,1,NA,2,3,1,2,3,3,2,3,1,1,2,2,2,3,2,2,2,2,4,6,6,5,5,6,3,4,3,1971,0,2," ",0,4," "
"599",2,"68.69.208.249",20060822204748," ",1,"Bob Evans","Independence","Ohio",50,12," ",2,20,5,77,0,0,1,0,3,10,18,75,5,1,4,3,1,1,2,2,1,3,3,4,1,3,4,3,3,3,2,3,3,2,1,2,1,1,2,2,2,1,1,3,1,2,3,1,1,5,3,7,5,5,3,6,2,3,2,1985,1,2," ",0,4," "
"600",2,"68.114.205.55",20060823034425," ",3,"Chad's Good Table","Westfield","MA",24,0," ",1,1,1,97,1,1,0,0,1,8,18,10,4,4,4,3,3,2,2,3,3,1,3,1,2,3,7,2,3,3,2,1,1,3,1,2,3,99,3,2,99,99,99,99,2,2,2,3,3,7,2,5,2,7,2,7,6,6,2,1982,1,1," ",1,4," "
"601",2,"69.22.243.133",20060823044746," ",2,"Fairway Cafe and Steakhouse","New York","New York",19,3," ",5,5,5,85,0,0,1,0,3,30,17,50,3,1,1,2,3,3,3,3,2,1,4,1,2,2,2,1.5,3,2,2,2,3,2,1,2,2,99,3,2,1,1,2,2,1,2,2,2,2,7,6,6,7,6,3,7,5,3,1,1980,1,2," ",0,NA,"half white, half black"
"602",2,"67.149.7.11",20060823105116," ",1,"Tommy's Pizza and Chicken","Strongsville","OH",5,1," ",NA,1,NA,99,0,0,1,0,4,10,13,10,4,1,NA,2,3,1,2,2,1,4,4,4,3,4,5,NA,5,3,2,2,2,3,3,3,3,2,3,2,99,99,99,99,99,2,3,3,3,7,1,6,NA,5,6,NA,5,6,2,1988,1,NA,"black",0,1," "
"603",2,"24.95.49.178",20060823173925," ",1,"Champps Americana","Columbus","Oh",17,13," ",3,10,2,85,1,1,1,1,2,14,18,40,3,2,4,4,1,1,3,2,2,2,3,4,2,4,2,3,4,3,2,2,3,3,1,2,2,2,3,2,1,1,1,2,1,3,3,2,2,7,3,6,3,6,2,7,1,3,2,1986,1,2," ",0,NA,"half Korean/white"
"604",2,"69.15.191.254",20060823175621," ",1,"P.F. Chang's","Broomfield","Colorado",48,12," ",1,1,5,93,0,0,1,0,1,20,20,90,2,1,4,2,2,1,3,3,2,1,4,1,3,3,5,6,4,3,2,1,3,3,2,99,99,99,3,2,1,1,2,3,1,3,3,1,2,6,2,7,2,7,1,6,1,7,1,1977,1,1," ",0,4," "
"605",2,"24.210.42.234",20060823190621," ",1,"Champps Americana","Columbus","Ohio",11,5," ",5,10,10,75,0,1,1,0,3,40,7,50,2,1,4,4,4,4,4,4,4,1,3,1,3,1,5,4,5,3,2,1,3,2,1,2,3,3,2,2,1,1,1,3,1,3,2,2,3,7,4,6,2,7,1,6,1,7,1,1981,0,2," ",0,4," "
"606",2,"24.211.148.91",20060823195314," ",1,"Kabuki","Cary","North Carolina",2,1," ",7,30,3,60,0,0,1,1,2,25,18,10,4,1,2,3,2,2,2,2,1,1,4,2,1,2,5,2,3,3,2,1,1,3,2,1,2,2,3,2,2,1,1,3,3,2,2,3,3,5,2,NA,3,7,1,6,2,7,4,1987,1,2," ",0,1," "
"607",2,"64.12.116.11",20060823210436," ",1,"Buffalo Wild Wings","Buffalo","New York",10,1," ",8,30,20,42,0,1,1,1,2,26,18,NA,3,3,4,4,3,1,3,3,2,2,3,2,2,3,7,2,4,3,3,2,2,3,2,2,3,99,3,3,3,1,2,3,2,3,3,3,3,7,6,6,6,7,1,7,1,7,4,1987,0,NA,"Black",0,3," "
"608",2,"71.72.11.98",20060823230900," ",1,"Brown Derby Roadhouse","Mansfield","Ohio",6,12," ",1,1,0,98,0,0,1,0,3,18,12,5,4,1,4,4,4,1,3,2,1,2,3,4,2,3,5,1,3,2,3,1,3,2,1,2,3,3,2,3,99,99,99,99,99,3,3,1,2,7,5,6,2,6,1,2,2,7,5,1987,1,2," ",0,1," "
"609",2,"24.46.105.9",20060824015208," ",1,"Chili's","East Northport","New York",10,NA," ",7,8,10,75,0,0,1,0,3,10,20,97,4,1,4,2,1,1,2,3,1,2,3,4,4,2,5,1,2,3,2,1,3,2,1,2,2,99,99,99,1,1,1,3,1,2,1,1,1,6,2,6,5,6,2,5,5,5,5,1988,1,2," ",0,3," "
"610",2,"65.25.136.126",20060824082711," ",1,"Spaghetti Warehouse","Columbus","OH",7.5,12," ",5,28,2,65,0,1,1,0,2,10,13,45,4,2,4,3,2,2,2,2,2,1,4,3,2,3,3,2,3,2,2,2,2,3,2,3,1,99,2,3,1,2,1,2,1,3,1,1,2,6,6,7,6,6,3,6,5,4,3,1986,1,2," ",0,2," "
"611",2,"65.24.207.139",20060825015639," ",1,"Cosi","Columbus","OH",6,2," ",10,20,5,65,0,0,1,1,1,20,3,15,2,3,3,4,1,1,3,3,3,3,3,4,1,3,4,1,4,2,3,1,1,2,3,3,1,1,2,99,99,99,99,3,99,3,1,2,3,3,4,4,3,2,3,4,4,4,NA,1987,0,NA,"Dark Brown",0,4," "
"612",2,"72.241.21.206",20060826134821," ",2,"Pizza hut","Maumee","Ohio",8,0," ",1,10,5,84,0,0,1,1,3,10,10,10,4,1,3,2,2,1,2,2,1,1,2,3,1,1,2,3,2,2,2,1,1,2,1,2,2,99,3,2,2,1,1,2,1,3,3,1,3,7,1,6,1,7,1,6,1,7,2,1984,1,1," ",0,4," "
"613",2,"72.60.173.116",20060826134918," ",3,"a","b","c",4,1," ",25,25,25,25,0,1,0,0,3,99,15,20,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0.3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1978,0,NA,"black",0,1," "
